Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Rajesh Mourya,5,31 May 2024,Nice,Josh Team,31 May 2024,"('N/A', 'N/A')"
Lucky Gupta,5,31 May 2024,Nice Josh,Josh Team,31 May 2024,"('N/A', 'N/A')"
DV SUKANYA,5,31 May 2024,Good,Josh Team,31 May 2024,"('N/A', 'N/A')"
it's nnj “The Criticizer”,5,31 May 2024,Nice app. Been using for a while now and I watch videos daily...☺️,Josh Team,31 May 2024,5 people found this review helpful
Arfan Ali,5,31 May 2024,Very best app,Josh Team,31 May 2024,"('N/A', 'N/A')"
Meera sam Parmar,4,30 May 2024,nice😊,Josh Team,31 May 2024,"('N/A', 'N/A')"
Ranjeet Thakur,5,30 May 2024,Excellent,Josh Team,31 May 2024,"('N/A', 'N/A')"
Suhail Hassan,1,30 May 2024,Chapprio ka desh 👍🏻,Josh Team,31 May 2024,"('N/A', 'N/A')"
honeysri,4,30 May 2024,Super!,Josh Team,31 May 2024,"('N/A', 'N/A')"
Shubham Singh,5,30 May 2024,BIP,Josh Team,31 May 2024,"('N/A', 'N/A')"
Jitendra Kumar,5,30 May 2024,Best earning app,Josh Team,31 May 2024,"('N/A', 'N/A')"
P verma,5,30 May 2024,its is best app in the world,Josh Team,30 May 2024,"('N/A', 'N/A')"
Md Firoz,5,30 May 2024,Osm,Josh Team,30 May 2024,"('N/A', 'N/A')"
Harishchand Yadav,4,30 May 2024,Good,Josh Team,30 May 2024,"('N/A', 'N/A')"
Manoj Kumar,5,30 May 2024,Good,Josh Team,30 May 2024,"('N/A', 'N/A')"
Anurag Negi,1,30 May 2024,Apps good and all but why you removed the feature of seeing the most popular videos of one channel?? Please bring back that sorting feature 🙏❤️,Josh Team,30 May 2024,329 people found this review helpful
Avijit Gherui,1,30 May 2024,Madhumlta,Josh Team,30 May 2024,"('N/A', 'N/A')"
Suraj The underworld don,4,30 May 2024,Really good for you,Josh Team,30 May 2024,"('N/A', 'N/A')"
Swati Patil,5,30 May 2024,🙂❤️🙂,Josh Team,30 May 2024,"('N/A', 'N/A')"
amrat pal,5,29 May 2024,Amritpal Singh,Josh Team,30 May 2024,"('N/A', 'N/A')"
Rohit Kumar,5,29 May 2024,Very good,Josh Team,30 May 2024,"('N/A', 'N/A')"
Samiran Majumder,5,29 May 2024,Samiran Majumdar,Josh Team,30 May 2024,"('N/A', 'N/A')"
Shafaisal Shafaisal,5,29 May 2024,So nice,Josh Team,30 May 2024,"('N/A', 'N/A')"
Naughty ràjä,2,29 May 2024,My videos reached more than 200k Views And more than 25k like but I don't have any dimond 🥴,Josh Team,30 May 2024,1 person found this review helpful
P,5,29 May 2024,Nice to see josh likes 😊 Update 2024 heart ..,Josh Team,30 May 2024,"('N/A', 'N/A')"
Divya Mskajaniya,5,29 May 2024,Osm nic katai zahar,Josh Team,29 May 2024,"('N/A', 'N/A')"
Jagannath Jena,3,29 May 2024,Grgtogr the day in onkoo koo koo k.okokm,Josh Team,29 May 2024,"('N/A', 'N/A')"
Shatrughan Kumar,5,29 May 2024,Good,Josh Team,29 May 2024,"('N/A', 'N/A')"
Rawaj Raj,5,28 May 2024,You,Josh Team,29 May 2024,"('N/A', 'N/A')"
DEATH Less,1,28 May 2024,So boring,Josh Team,29 May 2024,"('N/A', 'N/A')"
Saif,5,28 May 2024,Excellent and very good sometime I am free it's very helpful for me and it's worked for me,Josh Team,29 May 2024,20 people found this review helpful
Daleep Khaira,5,28 May 2024,josh is a good app i love you josh,Josh Team,29 May 2024,"('N/A', 'N/A')"
Salma Sultana,4,28 May 2024,I love my josh app,Josh Team,29 May 2024,"('N/A', 'N/A')"
Mohd Sahil,5,28 May 2024,Viral,Josh Team,29 May 2024,"('N/A', 'N/A')"
Indrajeet Kushwaha,3,28 May 2024,"M F g4ttc is d""",Josh Team,29 May 2024,"('N/A', 'N/A')"
Siva Arumugam,4,28 May 2024,super,Josh Team,29 May 2024,"('N/A', 'N/A')"
RAJU GAMER FF,5,28 May 2024,Nice apps,Josh Team,28 May 2024,"('N/A', 'N/A')"
Sunny Sunny,4,28 May 2024,Josh I phone 15 pro Max,Josh Team,28 May 2024,"('N/A', 'N/A')"
Shikh Arip,2,28 May 2024,😥😥😳😳😳🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏❌❌❌😫😫😫😫😫,Josh Team,28 May 2024,"('N/A', 'N/A')"
Mirza Hibzur,5,28 May 2024,Nice aap,Josh Team,28 May 2024,"('N/A', 'N/A')"
Shaik Jaffer,5,28 May 2024,Just fun,Josh Team,28 May 2024,"('N/A', 'N/A')"
Lokesh Mudgal,5,28 May 2024,Good,Josh Team,28 May 2024,"('N/A', 'N/A')"
Raghu Ravi,4,28 May 2024,Nice,Josh Team,28 May 2024,"('N/A', 'N/A')"
Shiva Bhuyan,5,28 May 2024,Sivabhuyan,Josh Team,28 May 2024,"('N/A', 'N/A')"
Gourav Kumar,5,27 May 2024,Bahut badhiya,Josh Team,28 May 2024,"('N/A', 'N/A')"
Sharmila Shar,4,27 May 2024,Good,Josh Team,28 May 2024,"('N/A', 'N/A')"
Varsha Mishra,5,27 May 2024,Very nice and amazing app thanku so much josh love you so much,Josh Team,28 May 2024,4 people found this review helpful
Ramji Dhurve,5,27 May 2024,Veri naish,Josh Team,28 May 2024,"('N/A', 'N/A')"
Suraj Kumar,5,27 May 2024,I see Josh app and I am feeling natural energy 😔💕 thanks Josh 🙏 app,Josh Team,28 May 2024,1 person found this review helpful
Rohit Katiyar,1,27 May 2024,Bekar app hai New Generation ko Barbaad karne wali app hai,Josh Team,28 May 2024,"('N/A', 'N/A')"
Sadik Hussain Ansari,5,27 May 2024,Good I like this,Josh Team,28 May 2024,"('N/A', 'N/A')"
Happy boys a1,5,27 May 2024,Better than others,Josh Team,28 May 2024,"('N/A', 'N/A')"
Mukesh M,5,27 May 2024,Nice,Josh Team,28 May 2024,"('N/A', 'N/A')"
Santosh Gaikwad,5,27 May 2024,Excellent,Josh Team,28 May 2024,"('N/A', 'N/A')"
Dindayal Prasad,2,27 May 2024,Good,Josh Team,27 May 2024,"('N/A', 'N/A')"
Pulakanti Dhinesh,5,27 May 2024,Super app,Josh Team,27 May 2024,"('N/A', 'N/A')"
Amalesh Debnath,5,27 May 2024,I love it ❤,Josh Team,27 May 2024,"('N/A', 'N/A')"
Rohit,5,27 May 2024,Best app I ever seen Bohot accha app hai Instagram se bhi jyada achha AP hai More good than instagram,Josh Team,27 May 2024,"('N/A', 'N/A')"
Nenu Ram,1,27 May 2024,Love,Josh Team,27 May 2024,"('N/A', 'N/A')"
Begum naseem,5,27 May 2024,Nice,Josh Team,27 May 2024,"('N/A', 'N/A')"
Parmar Manish,5,26 May 2024,Nice,Josh Team,27 May 2024,"('N/A', 'N/A')"
Kartik Tanty,5,26 May 2024,It is offline his data cota is finish but play rells,Josh Team,27 May 2024,"('N/A', 'N/A')"
Nisha Falwariya,4,26 May 2024,Good,Josh Team,26 May 2024,"('N/A', 'N/A')"
Rubina Shaikh,5,26 May 2024,very good app,Josh Team,26 May 2024,"('N/A', 'N/A')"
Arvind Kumar,5,26 May 2024,🙏🙏🙏,Josh Team,26 May 2024,"('N/A', 'N/A')"
ankush Kumar,5,26 May 2024,Good 👍,Josh Team,26 May 2024,"('N/A', 'N/A')"
Santi Guja,5,26 May 2024,Uenejru,Josh Team,26 May 2024,"('N/A', 'N/A')"
Nayum Ansari,5,26 May 2024,Jjiii,Josh Team,26 May 2024,"('N/A', 'N/A')"
Music Vitamin,5,26 May 2024,Very nice app,Josh Team,26 May 2024,"('N/A', 'N/A')"
Deepak1122,5,25 May 2024,Good apps,Josh Team,26 May 2024,"('N/A', 'N/A')"
Mohd Danish,1,25 May 2024,"A Z,zzwydz.💕we 🚌🚌🚌wi",Josh Team,26 May 2024,"('N/A', 'N/A')"
Pranaykumar Nagadasri,5,25 May 2024,excellent,Josh Team,26 May 2024,"('N/A', 'N/A')"
ST AB,5,25 May 2024,Very good,Josh Team,26 May 2024,"('N/A', 'N/A')"
Niraj Kumar,4,25 May 2024,Very nice AAP,Josh Team,26 May 2024,"('N/A', 'N/A')"
Suresh kumar,5,25 May 2024,Good,Josh Team,26 May 2024,"('N/A', 'N/A')"
Islam Uddin,5,25 May 2024,Faeem Bhai,Josh Team,26 May 2024,"('N/A', 'N/A')"
Parasappa Gondi,5,25 May 2024,ಸೂಪರ್,Josh Team,25 May 2024,"('N/A', 'N/A')"
Manisha Kumari,5,25 May 2024,Thnx for you Josh,Josh Team,25 May 2024,"('N/A', 'N/A')"
Harsh Kushwaha,5,25 May 2024,Badhiya,Josh Team,25 May 2024,"('N/A', 'N/A')"
Amal Amalraj,5,25 May 2024,❤️,Josh Team,25 May 2024,"('N/A', 'N/A')"
Eshwar kumar,1,25 May 2024,There in this app the waist videos about the girls in live very very very very very very very very very very very very very very very very very very very very bad,Josh Team,25 May 2024,"('N/A', 'N/A')"
Aman kumar Chaudhary,5,25 May 2024,Good,Josh Team,25 May 2024,"('N/A', 'N/A')"
Dheeraj Singh,5,25 May 2024,Nice 🙂,Josh Team,25 May 2024,"('N/A', 'N/A')"
Sowmya,5,25 May 2024,Super,Josh Team,25 May 2024,"('N/A', 'N/A')"
Aarti Govind Aarti Govind,5,24 May 2024,✔️✔️✔️✔️✔️,Josh Team,25 May 2024,"('N/A', 'N/A')"
Gulshan Rai Dutta,5,24 May 2024,Nice and entertaining,Josh Team,25 May 2024,"('N/A', 'N/A')"
Ramaudh Singh,5,24 May 2024,Excellent application for entertainment,Josh Team,25 May 2024,4 people found this review helpful
Suresh Duggi,1,24 May 2024,increase Jems Purchase Prices,Josh Team,25 May 2024,"('N/A', 'N/A')"
Bilal Shah,5,24 May 2024,Supar,Josh Team,24 May 2024,"('N/A', 'N/A')"
Sachin Gupta,4,24 May 2024,Nice 👍,Josh Team,24 May 2024,"('N/A', 'N/A')"
Nitin Wankhede,4,24 May 2024,Good,Josh Team,24 May 2024,"('N/A', 'N/A')"
Naga Nagaraja,5,24 May 2024,Good,Josh Team,24 May 2024,"('N/A', 'N/A')"
Anand pandya,3,24 May 2024,Very nice,Josh Team,24 May 2024,"('N/A', 'N/A')"
SUPRAMANI UTR,5,24 May 2024,Not Lage,Josh Team,24 May 2024,"('N/A', 'N/A')"
Sandeep Raj,4,24 May 2024,Nice,Josh Team,24 May 2024,"('N/A', 'N/A')"
Vinod Kumar,5,24 May 2024,Divyansh Kumar,Josh Team,24 May 2024,"('N/A', 'N/A')"
Jagannath Jagannath saha,5,23 May 2024,Jai shree Ram,Josh Team,24 May 2024,"('N/A', 'N/A')"
Saif Bhai,5,23 May 2024,Nice aaps,Josh Team,24 May 2024,"('N/A', 'N/A')"
Rohit Saxena,5,23 May 2024,Sachin Asd,Josh Team,24 May 2024,"('N/A', 'N/A')"
A ANBUMANI,5,23 May 2024,Awesome now more changes to josh.. super,Josh Team,24 May 2024,"('N/A', 'N/A')"
Ak its story fact,5,23 May 2024,Best earning app Josh,Josh Team,23 May 2024,"('N/A', 'N/A')"
PRITAM BASAK,5,23 May 2024,I like ❣️ you,Josh Team,23 May 2024,"('N/A', 'N/A')"
cricket pandith,1,23 May 2024,"worst app for short video. 1 star is least I can gave, otherwise this app deserve rating in minus. -10 star out of 5star",Josh Team,23 May 2024,30 people found this review helpful
ysh Parkash,5,23 May 2024,❤️,Josh Team,23 May 2024,"('N/A', 'N/A')"
Mahabir Goswami,1,23 May 2024,Very Bed update,Josh Team,23 May 2024,"('N/A', 'N/A')"
Reddy shekar,5,22 May 2024,Super one problem dimends coming not please my chanel dimends coming My chanel name village boys,Josh Team,23 May 2024,"('N/A', 'N/A')"
Mansoor Mohamed,5,22 May 2024,Bust,Josh Team,23 May 2024,"('N/A', 'N/A')"
komal Kumari,5,22 May 2024,👌🏻👌🏻,Josh Team,23 May 2024,"('N/A', 'N/A')"
Gogon Mech,5,22 May 2024,This app has no case.and this app was very good,Josh Team,23 May 2024,"('N/A', 'N/A')"
Thala Damo,4,22 May 2024,Super enjoying,Josh Team,22 May 2024,"('N/A', 'N/A')"
RAJASEKAHR Gujarathi,5,22 May 2024,మై జోస్ మై లైఫ్. Artist,Josh Team,22 May 2024,"('N/A', 'N/A')"
Ramar Lakshmi,5,22 May 2024,I like,Josh Team,22 May 2024,"('N/A', 'N/A')"
Karan Kandoriya,1,22 May 2024,Lot of issue,Josh Team,22 May 2024,"('N/A', 'N/A')"
Navamani Sundaramoorthy,5,22 May 2024,Nice,Josh Team,22 May 2024,"('N/A', 'N/A')"
Kajal Ali,5,22 May 2024,App is good,Josh Team,22 May 2024,"('N/A', 'N/A')"
Jcharlespaul P.bhaskerjeyaraj,5,22 May 2024,OK. Thanks,Josh Team,22 May 2024,"('N/A', 'N/A')"
Ramkesh Prajapati,5,22 May 2024,Bahut badhiya hai Bhai log,Josh Team,22 May 2024,"('N/A', 'N/A')"
Raj Kishor,5,21 May 2024,very nice,Josh Team,22 May 2024,"('N/A', 'N/A')"
Krishna kumar,5,21 May 2024,Good,Josh Team,21 May 2024,"('N/A', 'N/A')"
Krish na,4,21 May 2024,Good,Josh Team,21 May 2024,"('N/A', 'N/A')"
Mahendra Prasad Gupta,3,21 May 2024,Mahendra Prasad,Josh Team,21 May 2024,"('N/A', 'N/A')"
Rashid Alam,4,21 May 2024,Ok app,Josh Team,21 May 2024,"('N/A', 'N/A')"
Rajitha Mandala,3,21 May 2024,Very bad 👎👎👎👎👎👎👎👎👎🦹👎👎👎👎👎👎👎👎👎👎👎👎👎🦹🦹🦹👎🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹🦹,Josh Team,21 May 2024,"('N/A', 'N/A')"
Dambaru Senapati,5,21 May 2024,Live ❤️♥️♥️♥️lll,Josh Team,21 May 2024,"('N/A', 'N/A')"
Thair Jassim,5,20 May 2024,Good,Josh Team,21 May 2024,"('N/A', 'N/A')"
Sonu Raza,5,20 May 2024,Good,Josh Team,21 May 2024,"('N/A', 'N/A')"
Raja Hussain,5,20 May 2024,5 sal ka,Josh Team,21 May 2024,"('N/A', 'N/A')"
riya raj,5,20 May 2024,Nice,Josh Team,21 May 2024,"('N/A', 'N/A')"
Sumed Agrawal,1,20 May 2024,Video save to video disable option not given,Josh Team,21 May 2024,"('N/A', 'N/A')"
Sukumar Jana,5,20 May 2024,India very good mind-blowing app,Josh Team,21 May 2024,"('N/A', 'N/A')"
PRAGNESH VYAS,5,20 May 2024,application name is good Josh thats only matter for me,Josh Team,21 May 2024,"('N/A', 'N/A')"
Maddy Gautam,4,20 May 2024,Ab coin nhi mil Raha hai mere ko earning nhi ho Rahi hai like to mil Raha hai,Josh Team,21 May 2024,"('N/A', 'N/A')"
Raj roy Sharma,5,20 May 2024,Nice apo,Josh Team,21 May 2024,"('N/A', 'N/A')"
Sanku Das,5,20 May 2024,Josh app is very very good app excellent. My 3years 6month experience josh app me Very nice,Josh Team,20 May 2024,2 people found this review helpful
zeeshan . ali_07,5,20 May 2024,Nice app,Josh Team,20 May 2024,"('N/A', 'N/A')"
Aman Shah,5,20 May 2024,I like this app,Josh Team,20 May 2024,"('N/A', 'N/A')"
Nitesh Tripathi,3,20 May 2024,Very nice app.,Josh Team,20 May 2024,"('N/A', 'N/A')"
Neha Raikwar,4,20 May 2024,It's very good app and best videos app,Josh Team,20 May 2024,5 people found this review helpful
Shazim Husain,5,20 May 2024,Fabulous,Josh Team,20 May 2024,"('N/A', 'N/A')"
Debendra Odia,2,20 May 2024,Nice,Josh Team,20 May 2024,"('N/A', 'N/A')"
Sailesh Kumar,4,19 May 2024,Running properly,Josh Team,20 May 2024,"('N/A', 'N/A')"
samret samret,2,19 May 2024,Chandu,Josh Team,20 May 2024,"('N/A', 'N/A')"
Keerti Mssheelvantar,5,19 May 2024,I like it,Josh Team,20 May 2024,"('N/A', 'N/A')"
Shambh,5,19 May 2024,SHAMBHU MUKHIYA HI,Josh Team,19 May 2024,"('N/A', 'N/A')"
Nikita Sarkar,5,19 May 2024,Very nice app ❤️,Josh Team,19 May 2024,"('N/A', 'N/A')"
azarudeen Azarudeen,5,19 May 2024,Super,Josh Team,19 May 2024,"('N/A', 'N/A')"
Arun Roy,1,19 May 2024,Auehray,Josh Team,19 May 2024,"('N/A', 'N/A')"
Sanjay Sharma,5,19 May 2024,Bad,Josh Team,19 May 2024,"('N/A', 'N/A')"
rajnish ratnakar,5,19 May 2024,Mera pramotion karwa dijiye,Josh Team,19 May 2024,"('N/A', 'N/A')"
Payal Mm,5,18 May 2024,Nice achh laga aj,Josh Team,19 May 2024,"('N/A', 'N/A')"
Richa Bhatnagar,5,18 May 2024,Greatest aap,Josh Team,19 May 2024,"('N/A', 'N/A')"
MLN SARMA,5,18 May 2024,Excellent,Josh Team,19 May 2024,"('N/A', 'N/A')"
Your Sunshine,5,18 May 2024,Nice 🙂,Josh Team,18 May 2024,"('N/A', 'N/A')"
Ayush Goyal,1,18 May 2024,Bilkul hi bekar aap h Isse aacha to koi game khelo,Josh Team,18 May 2024,"('N/A', 'N/A')"
kinjal p barot,5,18 May 2024,☺️🫠,Josh Team,18 May 2024,"('N/A', 'N/A')"
Jyoti Pandey,5,18 May 2024,Best,Josh Team,18 May 2024,"('N/A', 'N/A')"
Nadeem Qureshi,1,18 May 2024,".X mar,xq f",Josh Team,18 May 2024,"('N/A', 'N/A')"
Abhishek bhai Abhishek,5,18 May 2024,Op,Josh Team,18 May 2024,"('N/A', 'N/A')"
Pratik Saha,5,17 May 2024,Super 😉🤩,Josh Team,18 May 2024,"('N/A', 'N/A')"
Nanda Nanda,5,17 May 2024,❤,Josh Team,18 May 2024,"('N/A', 'N/A')"
Raja__funny M,5,17 May 2024,Very good apk I'm using application and 1 years work so 150k diamond encourage Think you 🖤🙂,Josh Team,18 May 2024,"('N/A', 'N/A')"
Jayasree Arumugam,1,17 May 2024,No need,Josh Team,18 May 2024,"('N/A', 'N/A')"
Pintu Kumar Nuruddin Pur Pintu Kumar Nuruddin Pur (Pintu Kumar Nuruddin Pur),5,17 May 2024,Pintu Kumar Singh,Josh Team,18 May 2024,"('N/A', 'N/A')"
SHAIKH SAEED AHAMAD JAINULABEDDIN,5,17 May 2024,Amazing,Josh Team,18 May 2024,"('N/A', 'N/A')"
Ramkaran Meena,5,17 May 2024,Excellent 👌 app,Josh Team,18 May 2024,"('N/A', 'N/A')"
Md Rehan,5,17 May 2024,Nice app,Josh Team,18 May 2024,"('N/A', 'N/A')"
Chuman Prasad,5,17 May 2024,Good day song happy birthday party and chuman guns and chuman guns and chuman guns and chuman guns and chuman guns and chuman guns and chuman guns and chuman guns and chuman guns are the only one t shirt and the other day w,Josh Team,17 May 2024,"('N/A', 'N/A')"
Yeanky Dhiman,5,17 May 2024,Nice app,Josh Team,17 May 2024,"('N/A', 'N/A')"
Junad Laskar,5,17 May 2024,Junaid Ixr1 💕💕💓,Josh Team,17 May 2024,"('N/A', 'N/A')"
Seema Bairwa,5,17 May 2024,Good video,Josh Team,17 May 2024,"('N/A', 'N/A')"
Urmila Yadav,5,17 May 2024,Abhishek,Josh Team,17 May 2024,"('N/A', 'N/A')"
Anshu Varshney,5,16 May 2024,Good 👍,Josh Team,17 May 2024,"('N/A', 'N/A')"
Gopi Challa,5,16 May 2024,Plece gift me and support me,Josh Team,17 May 2024,"('N/A', 'N/A')"
Himmat Gameti,4,16 May 2024,Nice,Josh Team,17 May 2024,"('N/A', 'N/A')"
Itz Ronny,5,16 May 2024,Best app,Josh Team,17 May 2024,"('N/A', 'N/A')"
Kiran pacchi editing channel,5,16 May 2024,Nic,Josh Team,16 May 2024,"('N/A', 'N/A')"
Mahadeo Devkar,4,16 May 2024,Super josh app,Josh Team,16 May 2024,"('N/A', 'N/A')"
Lakshmi Narayan Behera,1,16 May 2024,Download failed,Josh Team,16 May 2024,"('N/A', 'N/A')"
Rohim da,5,16 May 2024,Good apps,Josh Team,16 May 2024,"('N/A', 'N/A')"
Manu Dhand,5,16 May 2024,Nice video,Josh Team,16 May 2024,"('N/A', 'N/A')"
Sajid Khan,4,16 May 2024,Bad,Josh Team,16 May 2024,"('N/A', 'N/A')"
Zahida Firdousi,3,16 May 2024,"Best platform and app, entertainment, funny... videos...for josh..❣️",Josh Team,16 May 2024,9 people found this review helpful
Neeharika Meena,5,16 May 2024,Small issue when uploaded vedio it's get moderate request review solve issue Every thing is good,Josh Team,16 May 2024,52 people found this review helpful
Monika Monika paul,5,16 May 2024,Nice aap,Josh Team,16 May 2024,"('N/A', 'N/A')"
Boss Prince,5,15 May 2024,It is good Josh my view and follower is fast gro,Josh Team,16 May 2024,6 people found this review helpful
Ashwini Reddy,5,15 May 2024,Exllent,Josh Team,16 May 2024,"('N/A', 'N/A')"
Omkar Tailor,3,15 May 2024,Super,Josh Team,16 May 2024,"('N/A', 'N/A')"
Raj Kumar,5,15 May 2024,Rajkumar,Josh Team,16 May 2024,"('N/A', 'N/A')"
Mani Mass,5,15 May 2024,Very good app,Josh Team,16 May 2024,"('N/A', 'N/A')"
Ratan Singh,5,15 May 2024,Superb josh app💫,Josh Team,16 May 2024,"('N/A', 'N/A')"
jafar khan,5,15 May 2024,Jafar,Josh Team,15 May 2024,"('N/A', 'N/A')"
Raja Raja,5,15 May 2024,Super,Josh Team,15 May 2024,"('N/A', 'N/A')"
Rajeev Ramani,4,15 May 2024,Ok,Josh Team,15 May 2024,"('N/A', 'N/A')"
Farman Ali,5,15 May 2024,Excellent,Josh Team,15 May 2024,"('N/A', 'N/A')"
Abhishek Kumar,4,15 May 2024,Good app,Josh Team,15 May 2024,9 people found this review helpful
Manoj Patil,5,15 May 2024,👍👍👍😍,Josh Team,15 May 2024,"('N/A', 'N/A')"
ER ABHAY RANA,5,15 May 2024,"Amazing app for fun and enjoy videos,",Josh Team,15 May 2024,5 people found this review helpful
Vasant Ramdas Magar,5,15 May 2024,Nice Josh,Josh Team,15 May 2024,"('N/A', 'N/A')"
Pippari Gangadhar,5,15 May 2024,My posts not viraled why before my posts 1 lakh above viwers 20k likes but now not coming,Josh Team,15 May 2024,15 people found this review helpful
Batting_ Raja (Batting_raja_1153),5,15 May 2024,Super app,Josh Team,15 May 2024,"('N/A', 'N/A')"
aman Yadav1929,5,15 May 2024,Dear josh My account m veiw nhi aa raha h Nhi veiw aa raha h plz account check Kar Jaya,Josh Team,15 May 2024,"('N/A', 'N/A')"
Mohammed Kareem,3,14 May 2024,Yas,Josh Team,15 May 2024,"('N/A', 'N/A')"
Sameer Rana,5,14 May 2024,Fantastic,Josh Team,15 May 2024,"('N/A', 'N/A')"
Surajyadav Surajkumaryadav,5,14 May 2024,Nice to aap,Josh Team,15 May 2024,"('N/A', 'N/A')"
The Sani Singh,2,14 May 2024,First I thought it was a good platform for small creator to grow and I know that i post videos everyday and it helps me a lot to grow now I have a 3.4k followers with 10k views in every post but after some times I was busy in my work so I don't posting videos and one day I posted a video then I see the views is not increasing then I realised my account is freezed so please Josh team if you are seeing this then please solve my problem it's a request from a small creator 💗 thank u,Josh Team,15 May 2024,2 people found this review helpful
Shahnwaz Dhunna,5,14 May 2024,Amezing,Josh Team,15 May 2024,"('N/A', 'N/A')"
Kamlesh Jat,5,14 May 2024,Good,Josh Team,15 May 2024,"('N/A', 'N/A')"
Gupta Sarvice Center,5,14 May 2024,Good,Josh Team,15 May 2024,"('N/A', 'N/A')"
Divyansh Raj KISHOR,3,14 May 2024,Good,Josh Team,14 May 2024,"('N/A', 'N/A')"
Koyel Barui,5,14 May 2024,Nice👏,Josh Team,14 May 2024,"('N/A', 'N/A')"
Maha kali puja Seva sansthan,4,14 May 2024,Very nice,Josh Team,14 May 2024,"('N/A', 'N/A')"
Yogesh Dwivedi,5,14 May 2024,Josh app is full of Entertainment.,Josh Team,14 May 2024,"('N/A', 'N/A')"
Realme Babu,5,14 May 2024,Super,Josh Team,14 May 2024,"('N/A', 'N/A')"
MrPintu KumarRaj,5,14 May 2024,Good,Josh Team,14 May 2024,"('N/A', 'N/A')"
Mighty Montu,5,14 May 2024,"Josh app is very good, I enjoy it, I have been using Josh app for 3-4 years, I am continuously uploading videos, but since few days, the richness of my Josh ID has been reduced completely. The gifts of Creator Pro have also reduced. The video has also gone viral, please find some solution. Thank you.",Josh Team,14 May 2024,"1,078 people found this review helpful"
Sisir Karmakar,5,14 May 2024,no data,Josh Team,14 May 2024,"('N/A', 'N/A')"
Azad India News,5,13 May 2024,Good,Josh Team,14 May 2024,"('N/A', 'N/A')"
Pavan t,4,13 May 2024,Full of fun videos 👍,Josh Team,14 May 2024,1 person found this review helpful
Dungavath sunitha bai,1,13 May 2024,Are You playing Cheap tricks with Me. From 1year I'm not gaining at least 50followers.Please let me gain followers. I'm posting upto 4videos daily. BUT THERE IS NO FOLLOWERS.please fix these two problems then i give 5 🌟 ratings. Please pay attention to my problem.,Josh Team,14 May 2024,242 people found this review helpful
Kittu Kittu,5,13 May 2024,Good,Josh Team,14 May 2024,"('N/A', 'N/A')"
Tangella Ramanimani,5,13 May 2024,Wowwwww suuuupar,Josh Team,13 May 2024,"('N/A', 'N/A')"
Mamta Suraj Keer,5,13 May 2024,Video uploaded best virl app,Josh Team,13 May 2024,"('N/A', 'N/A')"
Daddy royal,5,13 May 2024,Super,Josh Team,13 May 2024,"('N/A', 'N/A')"
domale Omkar,1,12 May 2024,Not a good,Josh Team,13 May 2024,"('N/A', 'N/A')"
Tikshan Chauhan,5,12 May 2024,Upload karte waqt bahut problem ho raha hai please new update lao,Josh Team,13 May 2024,"('N/A', 'N/A')"
તસરીમ સીદી,4,12 May 2024,I like this site,Josh Team,13 May 2024,"('N/A', 'N/A')"
Rajkumar Jagadale,5,12 May 2024,Super tired,Josh Team,12 May 2024,"('N/A', 'N/A')"
Baiju Thayyil,5,12 May 2024,Good,Josh Team,12 May 2024,"('N/A', 'N/A')"
Mohan b.s Mohan b.s,5,12 May 2024,Super,Josh Team,12 May 2024,"('N/A', 'N/A')"
SARIFUL ISLAM,5,12 May 2024,Good,Josh Team,12 May 2024,"('N/A', 'N/A')"
Atul yadav,5,11 May 2024,Good app but please help me by make my videos viral and to get more account reach.😔😔🙏🙏,Josh Team,12 May 2024,544 people found this review helpful
Nazia Fatima,5,11 May 2024,good,Josh Team,12 May 2024,"('N/A', 'N/A')"
Vijay Bhanu,5,11 May 2024,Good,Josh Team,12 May 2024,"('N/A', 'N/A')"
Perity Jaswal,5,11 May 2024,Hindi language,Josh Team,11 May 2024,"('N/A', 'N/A')"
Karan Barde,5,11 May 2024,Good 👍👍😊😊😊,Josh Team,11 May 2024,"('N/A', 'N/A')"
ramesh raghunathan,5,11 May 2024,Innovative,Josh Team,11 May 2024,"('N/A', 'N/A')"
Ankit Kumar,4,11 May 2024,Aasawszzasss,Josh Team,11 May 2024,"('N/A', 'N/A')"
Md ayaz,5,11 May 2024,Nice app very nice guys welcome to josh Good app,Josh Team,11 May 2024,"('N/A', 'N/A')"
Gulam Mustafa,5,11 May 2024,Good,Josh Team,11 May 2024,"('N/A', 'N/A')"
nilesh kusumakar,5,10 May 2024,Nyc app,Josh Team,11 May 2024,"('N/A', 'N/A')"
Neelam Rani,5,10 May 2024,Iuuas,Josh Team,11 May 2024,"('N/A', 'N/A')"
Kishor Bind,5,10 May 2024,Josh app Ek bahut hi Achcha application Hai Jis per aap short videos upload kar sakte hain Is Pyar Ke like aur followers bhi padhte hain aur aapke video per view bhi Aata Hai please aap sab log is application ko upload kijiye aur aap log bhi video banaaiye thank you Joseph,Josh Team,11 May 2024,"('N/A', 'N/A')"
Suraj Sen,5,10 May 2024,"Very good experience I m very happy with this performance ,videos uploading very easily, just looking like a wow 😎",Josh Team,11 May 2024,75 people found this review helpful
