Username,Rating,Date,Review,Reply,Reply Date,Usefulness
ramesh karpagam,4,5 April 2025,good,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then. 😊",5 April 2025,"('N/A', 'N/A')"
Rahul kumar Pandit,5,5 April 2025,wow 😯😯 p,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",5 April 2025,"('N/A', 'N/A')"
Priyanka A,5,5 April 2025,good,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",5 April 2025,"('N/A', 'N/A')"
Bharath k.y,1,5 April 2025,Today I had worst experience in customer service I had ordered food but some items were missing so I called Swiggy customer care they said we can't bring you missing order but we will give you 28rs voucher why the hell I need 28rs voucher and the missing item worth was much more than that 28rs voucher,"Hey there, please drop an email at swiggysocial@swiggy.in with your order ID, it will help us get this checked and get back to you with an apt resolution.",5 April 2025,1 person found this review helpful
Mallikarjun hj,1,5 April 2025,"so much unforeseen delays, help option is also removed it gives only automated replies now.","Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",5 April 2025,"('N/A', 'N/A')"
VIGNESH V,1,5 April 2025,"Disappointing experience with Swiggy! My order took over an hour longer than the estimated delivery time. The food was still good, but the delay was unacceptable. Poor logistics and communication. Won't be ordering from Swiggy again anytime soon.","We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",5 April 2025,"('N/A', 'N/A')"
Ibrahim Mohammed,1,5 April 2025,"My UPI payment failed but still it said ""still place the order"" and it got placed . later I waited an hour for my food but later they are saying that the order failed because the payment failed. Why was it showing in the stupid app that my order is placed and not cancelled. if I ask the agent they say it's a technical glitch in the App (should I wait with hunger for your technical glitch). you guys are working as if you are doing a free service. the worst part is still my order is placed","Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",5 April 2025,"('N/A', 'N/A')"
Juz aila,5,5 April 2025,its good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",5 April 2025,"('N/A', 'N/A')"
Crazy Shashi,1,5 April 2025,app asking so many times login please clear this issue fast app not login in one time and now showing retry after 2 hours,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",5 April 2025,"('N/A', 'N/A')"
Abhishek yadav,4,5 April 2025,it's very good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",5 April 2025,"('N/A', 'N/A')"
Krishna Kumar,5,5 April 2025,good,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,5 April 2025,"('N/A', 'N/A')"
Kala Siddhi,1,5 April 2025,toomuch delay in getting order,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",5 April 2025,"('N/A', 'N/A')"
Rahul Bahal,1,5 April 2025,Never order anything from Swiggy Instamart because they don't have any customer support also there is no way to raise a complaint,"Hey there, we are sorry to know about your experience. Kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will get this checked.",5 April 2025,"('N/A', 'N/A')"
prem kumar,5,5 April 2025,wow,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",5 April 2025,"('N/A', 'N/A')"
Thakor Neha,1,5 April 2025,good,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",5 April 2025,"('N/A', 'N/A')"
Arnavi Singh,2,5 April 2025,bikers are very rude hate them !!!,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",5 April 2025,"('N/A', 'N/A')"
Varsha Singh,4,5 April 2025,Great app for ordering food and groceries but food related issues resolution process is lengthy. you have to send mail. No resolution provided via app.,"Hey there, we are thankful for your reviews & would love to get your feedback on taking it to the next level. We request you to share your feedback by writing to us at swiggysocial@swiggy.in from your registered email address.",5 April 2025,"('N/A', 'N/A')"
Zaid Saifi,5,5 April 2025,very good 👍,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,5 April 2025,"('N/A', 'N/A')"
MIDHUN RAJ P B,5,5 April 2025,best,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,5 April 2025,"('N/A', 'N/A')"
Yasir Mir,5,5 April 2025,nice,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",5 April 2025,"('N/A', 'N/A')"
AdnanCA Ansari,1,5 April 2025,very poor experience the rider always deliver food late due to which food gets a bad smell and lost its taste do not install this app if u want to be disappointed then its ok,That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,5 April 2025,"('N/A', 'N/A')"
Nityam Mishra,5,5 April 2025,very good 😊👍,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",5 April 2025,"('N/A', 'N/A')"
Sanbid Golui,5,5 April 2025,exceptional... beautiful and very effective app,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",5 April 2025,"('N/A', 'N/A')"
niranjan kumar jha,5,5 April 2025,excellent to order consumer service at the doorstep.,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",5 April 2025,"('N/A', 'N/A')"
Poonam Arya,4,5 April 2025,good,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,5 April 2025,"('N/A', 'N/A')"
SAROJ KUMAR JENA,1,5 April 2025,worst issue resolving team,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",5 April 2025,"('N/A', 'N/A')"
MR TAMILAN,5,5 April 2025,good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",5 April 2025,"('N/A', 'N/A')"
Naveen Raj16,5,5 April 2025,lovely,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",5 April 2025,"('N/A', 'N/A')"
Keerthana Y,5,5 April 2025,superb quality,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,5 April 2025,"('N/A', 'N/A')"
Md Mohsin Taher,1,5 April 2025,"They should remove the bolt section as they are unable to maintain their promises. Upon calling help desk, my number is kept on hold for more than 5 mins and automatic disconnected. Go for some other app if you have guests and want to serve them food quickly.","Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",5 April 2025,"('N/A', 'N/A')"
Sunil Dugane,5,5 April 2025,nice work,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",5 April 2025,"('N/A', 'N/A')"
sivakumar botta,5,5 April 2025,good,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",5 April 2025,"('N/A', 'N/A')"
Santh Goli,5,5 April 2025,సూపర్,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,5 April 2025,"('N/A', 'N/A')"
AKHIL A,5,5 April 2025,service is good,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,5 April 2025,"('N/A', 'N/A')"
Vishal Sharma,4,5 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",5 April 2025,"('N/A', 'N/A')"
Shravan Kumar,5,5 April 2025,Good Swiggy best Swiggy service,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",5 April 2025,"('N/A', 'N/A')"
Nilesh Soni,5,5 April 2025,👍,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,5 April 2025,"('N/A', 'N/A')"
Shivaji Bundela,5,5 April 2025,good service Swiggy,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",5 April 2025,"('N/A', 'N/A')"
Dhananjay Shinde,1,5 April 2025,no way to contact customer care. they just don't care.,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",5 April 2025,"('N/A', 'N/A')"
Team Sachin,5,5 April 2025,🥰🥰,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Jithin Roy,1,5 April 2025,wasteee,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",5 April 2025,"('N/A', 'N/A')"
sourav kumar,1,5 April 2025,Mindlessly clubs orders and delivers late,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",5 April 2025,"('N/A', 'N/A')"
lalchandra Pal,5,5 April 2025,nice app,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",5 April 2025,"('N/A', 'N/A')"
Dksaravanan Dksaravanan,5,5 April 2025,fast delivery,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",5 April 2025,"('N/A', 'N/A')"
Aditya Thakur,5,5 April 2025,This is best,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",5 April 2025,"('N/A', 'N/A')"
stella stella,5,5 April 2025,super,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",5 April 2025,"('N/A', 'N/A')"
reddappa penimekala,5,5 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",5 April 2025,"('N/A', 'N/A')"
Alekhya Kothamasu,5,5 April 2025,good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",5 April 2025,"('N/A', 'N/A')"
Mayank Chopra,1,5 April 2025,Worst experience,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",5 April 2025,"('N/A', 'N/A')"
Ranjith Surenthar,5,5 April 2025,very good👍,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",5 April 2025,"('N/A', 'N/A')"
Mani Nag,5,5 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",5 April 2025,"('N/A', 'N/A')"
sandyy sandyy,5,5 April 2025,wounder ful,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
karthik karthik,3,5 April 2025,super,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Dhanaraj1987,5,5 April 2025,Nice,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",5 April 2025,"('N/A', 'N/A')"
Priyansh Goel,1,5 April 2025,"Very Bad experience The behavior of delivery Partner was so rude and I don,t recommend this app to anyone.","Hey there, that should not have happened and we would like to get this checked right away. Kindly help us with your order ID over an email to swiggysocial@swiggy.in, it will help us take this up with our executives and work on corrective measures.",5 April 2025,"('N/A', 'N/A')"
tushar bhawar,5,5 April 2025,good,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",5 April 2025,"('N/A', 'N/A')"
Subhasis Sarkar,1,5 April 2025,"Bravo to this stellar display of logistical genius! You are stuck dealing with the worst service ever and honestly who can blame you for losing it? They dangle ""priority mode"" in front of you like some golden carrot, promising your order in 25 minutes, only to yank it back and slap you with a 30 minute delay after you have already waited. What is this a test of your sanity? It is not just nonsense it is a masterclass in incompetence.","Hey there, we completely understand that we have missed the mark in delivering the order within the promised timeline. Please share your registered details or the order ID by writing to us at swiggysocial@swiggy.in and we would be happy to connect with you post having it checked.",5 April 2025,"('N/A', 'N/A')"
Ankita Rana,2,5 April 2025,very bad .. they don't treat their customer properly. look like they are just hunger for money,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",5 April 2025,"('N/A', 'N/A')"
MOHD ABUZAR,5,5 April 2025,excellent,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",5 April 2025,"('N/A', 'N/A')"
Chirag Dhaduk,5,5 April 2025,good,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",5 April 2025,"('N/A', 'N/A')"
SHREEPAD GOKHALE,4,5 April 2025,Good Service till now,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide a service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",5 April 2025,"('N/A', 'N/A')"
ADITHYAN KA,3,5 April 2025,improve user experience add some features in app ADD ---------- • Chat option with partner for real-time alert • Add information about partners like how many deliveries they made and show their photo • fix time bug,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Pabi Maharana,5,5 April 2025,I am proud of you,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",5 April 2025,"('N/A', 'N/A')"
Amal Geevarghese,1,5 April 2025,Giving a chat bot instead of a customer care representative is the worst thing that delivery apps can do! Placed an order about 1.5hrs ago and all I can see now is that the bot is really sorry for the delay. Swiggy needs to do a lot of work in resolving such issues. Disappointed.,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",5 April 2025,"('N/A', 'N/A')"
vinay Maloth,4,5 April 2025,good,"Hello, thank you for the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Baba Prajapati,5,5 April 2025,good,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",5 April 2025,"('N/A', 'N/A')"
abhishek8008 kumar,4,5 April 2025,best offer any Time,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,5 April 2025,"('N/A', 'N/A')"
Pranjeev Pandey,1,5 April 2025,"when we try to cancel delivery, it not be cancelled . after that called by customer care &, she said if you cancel a order you will fine a cancellation order in next order .....wahhh 🫦👽mere pass ek nahi hazar no. hai🍼🍼","Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",5 April 2025,"('N/A', 'N/A')"
PREETHI M,5,5 April 2025,it was amazing food app,"Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",5 April 2025,"('N/A', 'N/A')"
Sidhique Fasil,1,5 April 2025,worst service....,"Hi there, we did not mean to keep you waiting for your order. Please share your order ID by writing to us at swiggysocial@swiggy.in and allow us the chance to have this checked for you.",5 April 2025,"('N/A', 'N/A')"
Yanger Aier,2,5 April 2025,good job 👍,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",5 April 2025,"('N/A', 'N/A')"
Shaj Ahan,1,5 April 2025,very bad they told 15 mins already 45 mins gone till now not delivered,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",5 April 2025,"('N/A', 'N/A')"
nikky singh,4,5 April 2025,wow,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",5 April 2025,"('N/A', 'N/A')"
Baburao Karupati,5,5 April 2025,super,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,5 April 2025,"('N/A', 'N/A')"
M Akhil,5,5 April 2025,vere level,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Kamlesh Dhanware,4,5 April 2025,gud,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",5 April 2025,"('N/A', 'N/A')"
A Paul,1,5 April 2025,They employ thieves who steal and bad behavior.,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",5 April 2025,"('N/A', 'N/A')"
Christina Jose Oorakath,1,5 April 2025,"The delivery and offers are okay, but customer service is very very poor. For one delivery the amount was deducted twice one from me and one from my friends as the delivery executive insisted that the amount was not paid and had failed. later both times amount was deducted and when reported about this, the customer service told they'll resolve within 2 days and no reply to that or any action. As no other way sent mails 2 times but no reply or action.","Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",5 April 2025,"('N/A', 'N/A')"
Prashant Tiwari,4,5 April 2025,ok,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
4 G ABI RAM LKG A PRATHEESH S,5,5 April 2025,super fast,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",5 April 2025,"('N/A', 'N/A')"
Chandan Kumar,5,5 April 2025,best food,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",5 April 2025,"('N/A', 'N/A')"
Arshad,1,5 April 2025,This app charges the platform fees per order and end gst gose on us but not giving the single service. I will go to the consumer court.,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,5 April 2025,"('N/A', 'N/A')"
SK Kakkar,5,5 April 2025,good,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,5 April 2025,"('N/A', 'N/A')"
Mihir Siddhpura,5,5 April 2025,✨✨,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Vicky Duuun,2,5 April 2025,gud,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",5 April 2025,"('N/A', 'N/A')"
Sarbjeet Kaur,5,5 April 2025,phelli bar kar rhi huen umeed a ache se bi acha hi ayega mera order,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
supriya navle,5,5 April 2025,Nice,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,5 April 2025,"('N/A', 'N/A')"
Yogesh Xettri,1,5 April 2025,terrible experience with the app and the service that customer help,"Hi there, we get your disappointment with the order. We request you to kindly share your order ID with us over an email to Swiggysocial@swiggy.in and allow us the chance to have this checked and get back to you.",5 April 2025,"('N/A', 'N/A')"
Karthik kayan Karthik,3,5 April 2025,nice,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Rasananda Maharana,5,5 April 2025,Super,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,5 April 2025,"('N/A', 'N/A')"
ADITHYAN RENJITH,1,5 April 2025,iam try to order cancel but swiggy Black Maling to cancel ❌🥺,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",5 April 2025,"('N/A', 'N/A')"
Abhilash Mahagaon,5,5 April 2025,tasty,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,5 April 2025,"('N/A', 'N/A')"
Arsonj Dsouza,1,5 April 2025,The estimated time shown is never correct. if it shows 20 minutes it takes 120 minutes. no responsibility taken.,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,5 April 2025,"('N/A', 'N/A')"
Shabeena Shaik,5,5 April 2025,super 🙏,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,5 April 2025,"('N/A', 'N/A')"
Rukhsar,1,5 April 2025,if there is an option to gave 0 rating then I'll definitely gonna give 0 rating they're cancelling my order again and again after receiving it and I'm waiting from 3 hours my cats are hungry af I'm really disappointed with this!!,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,5 April 2025,"('N/A', 'N/A')"
Sudeep G M,5,5 April 2025,give offer to me,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Deepak,3,5 April 2025,I have issues with the naming and sharing with the correct location and I can't order using the coupon which is available at the time cricket match at the evening the named swiggy6 so please improve these corrections thank you !!,"Hello, we are sorry for the trouble you have been through. Please drop an email at swiggysocial@swiggy.in along with order ID and we will help you sort this out.",5 April 2025,"('N/A', 'N/A')"
Gargat Mohammed gargat,5,5 April 2025,very good,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",5 April 2025,"('N/A', 'N/A')"
Gaurav Singh Talan,5,5 April 2025,Mast app hai bro Swiggy,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",5 April 2025,"('N/A', 'N/A')"
Nagineni Eswaramma,4,5 April 2025,best than zomato and pay on delivery is best,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",5 April 2025,"('N/A', 'N/A')"
Aarambh Sanjay,1,5 April 2025,"Well, they won't let you delete your account. Which is illegal.",We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,5 April 2025,"('N/A', 'N/A')"
Suriya,1,5 April 2025,i order foods for my team...but they miss few items. I rise the ticket but they refused to sort out the issue. i don't expect this from swiggy. feel bad so uninstalled,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",5 April 2025,"('N/A', 'N/A')"
Supreeth Varma,5,5 April 2025,excellent,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",5 April 2025,"('N/A', 'N/A')"
Debasish Gorai,3,5 April 2025,payment done done but still showing done incomplete.,"Hello, we are sorry for the trouble you have been through. Please drop an email at swiggysocial@swiggy.in along with order ID and we will help you sort this out.",5 April 2025,"('N/A', 'N/A')"
Akram Molla,5,5 April 2025,nice,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,5 April 2025,"('N/A', 'N/A')"
Smith Official,5,5 April 2025,Good,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,5 April 2025,"('N/A', 'N/A')"
indra dev,1,5 April 2025,"worst, always delayed and late deliveries","Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",5 April 2025,"('N/A', 'N/A')"
Dhanuja Dhanu126,5,5 April 2025,good job this app,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,5 April 2025,"('N/A', 'N/A')"
mahakaleshwarar fpo,5,5 April 2025,good 💯👍👍👍👍👍👍,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,5 April 2025,"('N/A', 'N/A')"
Junaid Ansari,5,5 April 2025,👌🏻🥰 badhiya,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",5 April 2025,"('N/A', 'N/A')"
Sonu Kalra,1,5 April 2025,quality to bed,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",5 April 2025,"('N/A', 'N/A')"
Akshay Dhyani,3,5 April 2025,"been using Instamart from months now. and suddenly from past 3 days its been temporarily unavailable in my area, don't know what seems to be the problem, meanwhile switched to zepto.","Hi, sorry to know this. We would like to know more about your concern. Please write to swiggysocial@swiggy.in regarding the same and we'll work on fixing the issue ASAP.",5 April 2025,"('N/A', 'N/A')"
Ravi Kumar,1,5 April 2025,parcel not taken..188 charged,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",5 April 2025,"('N/A', 'N/A')"
Kamal Sundli,5,5 April 2025,good,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",5 April 2025,"('N/A', 'N/A')"
Boppa Prasanna,2,5 April 2025,delivering lately now-a-days,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",5 April 2025,"('N/A', 'N/A')"
Utkarsh Gupta,1,5 April 2025,"Swiggy has unprofessional delivery partners, I use both Swiggy and Zomato and the amount of time in Swiggy when the delivery partner just can't follow map or follow instructions or order gets marked delivered without delivery is like 20% of all orders. and then the resolution team takes 20 mins to resolve the issue only to send a refund.this has caused a lot of issue. over-all it increases the time with about 1.5 hours with reorder and all","Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",5 April 2025,"('N/A', 'N/A')"
Pooja mourya,1,5 April 2025,price is high and very cost services and very delay timing.,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",5 April 2025,"('N/A', 'N/A')"
Mohit Shukla,5,5 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",5 April 2025,"('N/A', 'N/A')"
sakthi vel,5,5 April 2025,good,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",5 April 2025,"('N/A', 'N/A')"
Recore Special Education,1,5 April 2025,"Generally speaking, please train your delivery persons to learn to wait a few minutes for the door to be opened. First and foremost, they should not ask customers to keep their doors open until they come up and ring the bell. Everybody is well aware of safety concerns nowadays so that is absolutely idiotic. Secondly I think Swiggy is well aware that they are catering to everybody including new mothers. Impossible to jump within few seconds of bell ringing. Train 'em to wait instead of fighting.","Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",5 April 2025,"('N/A', 'N/A')"
