Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Jaydip Panchal,1,29 March 2025,good 😊😊,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",29 March 2025,"('N/A', 'N/A')"
Himanshu Seth,5,29 March 2025,so good 😊,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,29 March 2025,"('N/A', 'N/A')"
Kishan Kishan,5,29 March 2025,good,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",29 March 2025,"('N/A', 'N/A')"
amrithavarshini K,1,29 March 2025,Every time the experience gets worse.,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",29 March 2025,"('N/A', 'N/A')"
Nu Bi,1,29 March 2025,"It is the worst app ever I have used. When I was trying to change the payment mode the order placed automatically, there was no option to cancel the order. So I contacted customer care. But they charged me approx 400 as a cancellation charge to my next order though the food was not even prepared as I have taken the action immediately. Now I am never going to use this usless scamming app.","Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",29 March 2025,"('N/A', 'N/A')"
Nithish Reddy Seelam,1,29 March 2025,Worst delivery experiences on single order,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",29 March 2025,"('N/A', 'N/A')"
Yagnik Ramani,4,29 March 2025,very good 😊,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then 😊",29 March 2025,"('N/A', 'N/A')"
Kajal Rani,5,29 March 2025,my issue has been sorted. kindly close my request. and please improve your UI for customer complaints. the chat was closing itself after seconds of initiating the request,"Hi there, thank you and we value your feedback. Do let us know more about your experience by dropping an email at swiggysocial@swiggy.in from your registered email address & we'll surely work towards improving the services.",29 March 2025,"('N/A', 'N/A')"
Sanjay Rastogi,1,29 March 2025,no discount available,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",29 March 2025,"('N/A', 'N/A')"
KA36 RAICHUR UNQXGAMER FANS,4,29 March 2025,good,"Hi, thank you for delighting us with the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our service worth 5 stars.",29 March 2025,"('N/A', 'N/A')"
Niraj 2q8,5,29 March 2025,best in ever,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",29 March 2025,"('N/A', 'N/A')"
Rushiraj Manchiganti,1,29 March 2025,"Don't use Swiggy. They will cancel your order after an hour without a second thought. Chatbot is useless, customer support executives are just like bots. Third class service.","Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",29 March 2025,"('N/A', 'N/A')"
Sahil Vhora,1,29 March 2025,worst app worst support system ordered 4 items but received only 3 Many time complaint but still not solved by swiggy support b creamy (surat railway station) restaurant also no response they said swiggy will pay for missing item but till today not received any refund or update on missing item,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",29 March 2025,"('N/A', 'N/A')"
Ansari Sarik,5,29 March 2025,verry good service,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",29 March 2025,"('N/A', 'N/A')"
Vikas Rawat,1,29 March 2025,expansive,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",29 March 2025,"('N/A', 'N/A')"
Vijay Vijay,5,29 March 2025,good,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",29 March 2025,"('N/A', 'N/A')"
Kunal Sharma,5,29 March 2025,very nice service,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",29 March 2025,"('N/A', 'N/A')"
Shikhar Sharma,1,29 March 2025,They sent us a damaged item. they keep saying they will pick it up and refund but they never come to pickup. Better use another app.,"Hi there, apologies for the hassle you had to face. We would like to get this checked. Kindly drop an email to us at swiggysocial@swiggy.in from your registered mailbox and allow us the chance to do so.",29 March 2025,"('N/A', 'N/A')"
Shetty Sajju,5,29 March 2025,good service,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",29 March 2025,"('N/A', 'N/A')"
Pardeep Dey,2,29 March 2025,good,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",29 March 2025,"('N/A', 'N/A')"
shubha sharma,1,29 March 2025,"Will never order food from swiggy anymore. after showing 35-40 minutes took 1.15 hours to deliver, and on top of that had to pay 40 delivery charges, kindly refund delivery charge if you cant deliver on time.","Hey there, that doesn't sound right. We would like to have this investigated. Please share the relevant order ID to swiggysocial@swiggy.in and we will assist you further in this regard.",29 March 2025,"('N/A', 'N/A')"
Gurwinder Singh,1,29 March 2025,"Instamart writing the wrong description of items and refusing to return when the issue is raised. I provided each and every proof, still they are refusing that the issue has happened. very very disappointed","Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we will get this checked.",29 March 2025,"('N/A', 'N/A')"
Ankita Shahane,1,29 March 2025,They send damaged items and never pickup,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",29 March 2025,"('N/A', 'N/A')"
Lopamudra Behera,1,29 March 2025,very irresponsible customer care service. they don't even complete the conversation and not even a call back. very negligence in answering. they are least bothered even if the customer life is at stake.,"Hi there, apologies for the hassle you had to face. We would like to get this checked. Kindly drop an email to us at swiggysocial@swiggy.in from your registered mailbox and allow us the chance to do so.",29 March 2025,"('N/A', 'N/A')"
Ashok Kumar,3,29 March 2025,If nearby restaurants then go eat otherwise it's helpful. charges are more than restaurants rates after discount.,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
Sharnanand Bagri,1,29 March 2025,Customer support service is so poor,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",29 March 2025,"('N/A', 'N/A')"
Hemanth 2004,5,29 March 2025,nice,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,29 March 2025,"('N/A', 'N/A')"
Sakshi Temkar,1,29 March 2025,time consuming 😔,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",29 March 2025,"('N/A', 'N/A')"
Avin Shastri,1,29 March 2025,The worst help and support of app.,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",29 March 2025,"('N/A', 'N/A')"
Lakhshya D Marda,5,29 March 2025,excellent,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",29 March 2025,"('N/A', 'N/A')"
Soumya ranjan Patra,1,29 March 2025,horrible app never going to use it again,"Hi there, apologies for the hassle you had to face. We would like to get this checked. Kindly drop an email to us at swiggysocial@swiggy.in from your registered mailbox and allow us the chance to do so.",29 March 2025,"('N/A', 'N/A')"
Suhas Swami,1,29 March 2025,"No customer support, you have to call dilivery partner who has multiple order to be delivered.","Hey there, we are sorry for the unpleasant experience you had. Please share more details about the incident by writing an email at swiggysocial@swiggy.in from your registered email ID. we'll take it up.",29 March 2025,"('N/A', 'N/A')"
Shanky Sharma,5,29 March 2025,super fast delivery,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",29 March 2025,"('N/A', 'N/A')"
Veeru Singh,5,29 March 2025,good,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",29 March 2025,"('N/A', 'N/A')"
Zara Bts,1,29 March 2025,"takes your money gives you false items high prices don't go for it they doesn't even respond when they give something else to the customer when the customer ordered something they'll give you totally different item, bad customer service, overall bad app","Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",29 March 2025,2 people found this review helpful
Poonam Katrodiya,5,29 March 2025,good 👍,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",29 March 2025,"('N/A', 'N/A')"
Carry on Traders,1,29 March 2025,"i have found an insect in rice packet , rude behaviour of the delivery guy","Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",29 March 2025,"('N/A', 'N/A')"
saranya senthilkannan,4,29 March 2025,very good 470/500,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,29 March 2025,"('N/A', 'N/A')"
rajesh sattenapalli,1,29 March 2025,worst delivery service,"Hey there, we would like to get this checked to see what went wrong. Kindly help us with your registered details at swiggysocial@swiggy.in and we will do what it takes to turn this around!",29 March 2025,"('N/A', 'N/A')"
Mythili Rajaraam,2,29 March 2025,extra money,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",29 March 2025,"('N/A', 'N/A')"
sai art,5,29 March 2025,nice,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",29 March 2025,"('N/A', 'N/A')"
Md Rahibul Haque,4,29 March 2025,good,"Hello, thank you for the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
Rajesh Rajpurohit,5,29 March 2025,💗,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",29 March 2025,"('N/A', 'N/A')"
Krishna K,5,29 March 2025,good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",29 March 2025,"('N/A', 'N/A')"
mangala kale,5,29 March 2025,very nice experience,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,29 March 2025,"('N/A', 'N/A')"
Dustin Lobo,5,29 March 2025,Fricking amazing deals and delivery time,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",29 March 2025,"('N/A', 'N/A')"
Jagdeep Singh,1,29 March 2025,customer service is bad,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,29 March 2025,"('N/A', 'N/A')"
vikas devaraj,1,29 March 2025,"your delivery experience is unbelievable, after following up for 3 times in 1hr 30 mins, I got response of food picked up from someone else from restaurant at 1 hr 49th min.","Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",29 March 2025,"('N/A', 'N/A')"
Narayan Jain,5,29 March 2025,fast,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
Dharshini Gopinathan,1,29 March 2025,"Cannot cancel an order. if I tried to , I have to pay for what I cancelled the same amount for what I ordered 👎🏻😡",That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,29 March 2025,"('N/A', 'N/A')"
Chetan Kumar N E,1,29 March 2025,"Makes extra prices for food, and upon that tax and delivery charges are very high. At last it will be twice the rate of actual restaurant. Other apps are better than this. And many a times, if you want to order, they won't accept less than 250/275 without the tax and delivery charges, that is insane. The actual price of items at restaurant is different from what is in Swiggy",This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,29 March 2025,"('N/A', 'N/A')"
Spandana Spandana,1,29 March 2025,late delivery,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",29 March 2025,"('N/A', 'N/A')"
Nickelson TM,4,29 March 2025,good,"Hello, thank you for the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
suraj yadav,5,29 March 2025,nice,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",29 March 2025,"('N/A', 'N/A')"
Gopi Nath,4,29 March 2025,good,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",29 March 2025,"('N/A', 'N/A')"
Manisha Singla,5,29 March 2025,pls offer lagado aaj or kal ke liye pls 🙏,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,29 March 2025,"('N/A', 'N/A')"
Gowtham Gowtham,4,29 March 2025,vere fast ⏩,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
Mayank Mishra,4,29 March 2025,kohi kam nahi,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
Magesh Magesh,3,29 March 2025,not that much inhalf,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
Madhukar Mandavkar,5,29 March 2025,good,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,29 March 2025,"('N/A', 'N/A')"
Bagampiriyal Thirugnanam,5,29 March 2025,excellent service,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,29 March 2025,"('N/A', 'N/A')"
Geeta Ingale,3,29 March 2025,very nice service,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
Lavanya R,3,29 March 2025,I'm not satisfied,"Hi, sorry to know this. We would like to know more about your concern. Please write to swiggysocial@swiggy.in regarding the same and we'll work on fixing the issue ASAP.",29 March 2025,"('N/A', 'N/A')"
Dona Yashaswini,5,29 March 2025,nice,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",29 March 2025,"('N/A', 'N/A')"
Priyanshu Kumar,1,29 March 2025,worst food app 😞,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",29 March 2025,"('N/A', 'N/A')"
Premshila Singh,5,29 March 2025,"1st I will trying,","Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
Vinita Sharma,4,29 March 2025,I just love this app,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",29 March 2025,"('N/A', 'N/A')"
Duggasani,1,29 March 2025,worst app. worst customer service. They don't take responsibility for the issue. The only thing they know is to apologise and move on.,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",29 March 2025,"('N/A', 'N/A')"
Vikky Babu,5,29 March 2025,very best app for food delivery,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",29 March 2025,"('N/A', 'N/A')"
aravinth kathirvel,5,29 March 2025,super,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",29 March 2025,"('N/A', 'N/A')"
Rahul Pal,5,29 March 2025,Nice,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,29 March 2025,"('N/A', 'N/A')"
Rajat Dixit,5,29 March 2025,very good,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",29 March 2025,"('N/A', 'N/A')"
dinesh desale,4,29 March 2025,good,Hey there! Such a bliss! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,29 March 2025,"('N/A', 'N/A')"
Regu Pandi.A,5,29 March 2025,good,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",29 March 2025,"('N/A', 'N/A')"
Rahul Verma,1,29 March 2025,good,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",29 March 2025,1 person found this review helpful
Sreeranjini Sree,5,29 March 2025,👍🫰,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",29 March 2025,"('N/A', 'N/A')"
Sasuke Uchiha,5,29 March 2025,good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",29 March 2025,"('N/A', 'N/A')"
Gokulnath Murugan,3,29 March 2025,good,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
Rudra Patel,4,29 March 2025,there are some bugs but it's good 👍😊,"Hi, thank you for delighting us with the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our service worth 5 stars.",29 March 2025,"('N/A', 'N/A')"
Tarun Hadiya,1,29 March 2025,"Worst Service Ever! Swiggy’s delivery is extremely slow and unreliable. My order arrived late, cold, and in terrible condition. Customer support is useless, offering only scripted excuses. They have no concern for customer satisfaction. The overall service has gone downhill. Not worth even 1 star!",We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed.,29 March 2025,"('N/A', 'N/A')"
Kaleelnisha Km,5,29 March 2025,super,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,29 March 2025,"('N/A', 'N/A')"
Jiji Saji,1,29 March 2025,worst experience.better choose zomato,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",29 March 2025,"('N/A', 'N/A')"
Arockiam Fernando,1,29 March 2025,higher rate than buying directly in restaurant,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",29 March 2025,"('N/A', 'N/A')"
arjun arjun,5,29 March 2025,good application,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,29 March 2025,"('N/A', 'N/A')"
Pinki Kandari,2,29 March 2025,pizza was not hot at the time it reaches my home,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",29 March 2025,"('N/A', 'N/A')"
ABHAY VERMA,1,29 March 2025,Vijay ko khana mat khana bahut bada stadium,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",29 March 2025,"('N/A', 'N/A')"
Sunny Singh,1,29 March 2025,very poor service food is delayed and I thin by the time it delivery to me it would very cold and i cant even eat it as I order chole bhature very bad service countermeasures care is not concern for the client,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",29 March 2025,"('N/A', 'N/A')"
ADIREDDY SATTI,5,29 March 2025,ok,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
SIRIGIRI CHARAN,5,29 March 2025,Good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",29 March 2025,"('N/A', 'N/A')"
kailash Kalindi,5,29 March 2025,👍 good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",29 March 2025,"('N/A', 'N/A')"
Ram Mani,3,29 March 2025,nice,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
Aravint Thala,5,29 March 2025,good 👍,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,29 March 2025,"('N/A', 'N/A')"
Ruma Das,5,29 March 2025,Swiggy is an Indian food delivery and logistics service that connects customers with a wide variety of restaurants and food outlets. The Swiggy app allows users to order food from local restaurants and get it delivered to their doorstep.,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
pooja panjge,1,29 March 2025,"very pathetic service, facing issue on every single order","Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",29 March 2025,"('N/A', 'N/A')"
Baba,1,29 March 2025,worst app,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",29 March 2025,"('N/A', 'N/A')"
Isha Dey,5,29 March 2025,quick service ✨,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,29 March 2025,"('N/A', 'N/A')"
singh raj,4,29 March 2025,good,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,29 March 2025,"('N/A', 'N/A')"
Ashutosh Mishra,1,29 March 2025,poor,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",29 March 2025,"('N/A', 'N/A')"
IQRA TAHREEN,5,29 March 2025,Brilliantttttt app!!!,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",29 March 2025,"('N/A', 'N/A')"
Anoop Kushwaha,2,29 March 2025,delayed delivery,"Hi, we are sorry about the ordeal. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",29 March 2025,"('N/A', 'N/A')"
Rishav Thakur,1,29 March 2025,worst app,"Hey there, that should not have happened and we would like to get this checked right away. Kindly help us with your order ID over an email to swiggysocial@swiggy.in, it will help us take this up with our executives and work on corrective measures.",29 March 2025,"('N/A', 'N/A')"
Thalaimalai Pandiyan T,4,29 March 2025,👍🏼,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,29 March 2025,"('N/A', 'N/A')"
nithyasri vasu,5,29 March 2025,good quality,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",29 March 2025,"('N/A', 'N/A')"
rahul tarmale,5,29 March 2025,nice very nice good,"Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",29 March 2025,"('N/A', 'N/A')"
AMITA GARG,1,29 March 2025,more ads,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",29 March 2025,"('N/A', 'N/A')"
Sabbu Skaikh,5,29 March 2025,good,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",29 March 2025,"('N/A', 'N/A')"
Mansi,5,29 March 2025,good 👍,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",29 March 2025,"('N/A', 'N/A')"
Shivam Chauhan,2,29 March 2025,ok,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",29 March 2025,"('N/A', 'N/A')"
LAKSHMI NAYAGAM,1,29 March 2025,new updated polices is against customers If hotel sent wrong food there is no refund for that,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,29 March 2025,"('N/A', 'N/A')"
kumar kumar,1,29 March 2025,Very very worst response......Delivery partners also worst.....please dont waste your time to order food .....please choose other responsible app... Swigy is very bad.....,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",29 March 2025,"('N/A', 'N/A')"
Pranjal Gupta,5,29 March 2025,best app for delicious food,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",29 March 2025,"('N/A', 'N/A')"
saranya g,1,29 March 2025,the customer service is pathetic. they just end a reported conversation and even If i want to follow up no response.. they didnt do my refund also.. worst service now a days by swiggy. not gonna use it again.,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",29 March 2025,"('N/A', 'N/A')"
Kamesh K,5,29 March 2025,excellent,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,29 March 2025,"('N/A', 'N/A')"
Aqdas Ansari,1,29 March 2025,"don't know what's wrong with it, but it always show ""sorry restaurants aren't accepting orders at the moment"" so what should i do about it.","Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",29 March 2025,"('N/A', 'N/A')"
Danish Khan,5,29 March 2025,not bad,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
Alka kumari,1,29 March 2025,low offers,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,29 March 2025,"('N/A', 'N/A')"
veeru allipur,5,29 March 2025,super,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",29 March 2025,"('N/A', 'N/A')"
Hari Billa,5,29 March 2025,❤️,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",29 March 2025,"('N/A', 'N/A')"
Manon S,4,29 March 2025,good,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,29 March 2025,"('N/A', 'N/A')"
GM,3,29 March 2025,good 👍,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",29 March 2025,"('N/A', 'N/A')"
Harshit Singh,4,29 March 2025,nice app nice services,"Hi, thank you for delighting us with the positive review We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our service worth 5 stars.",29 March 2025,"('N/A', 'N/A')"
Laveen Kutaula,5,29 March 2025,yummy!,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,29 March 2025,"('N/A', 'N/A')"
Sunil Kumar,5,29 March 2025,good food good service,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,29 March 2025,"('N/A', 'N/A')"
Nagendrababu Mulagundla112,4,29 March 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",29 March 2025,"('N/A', 'N/A')"
